DAY,WND,CIG,VIS,TMP,DEW,SLP
2015-03-04,"(190.09023224836926, 12.048713582966345)",18373.333333333332,10705.882352941177,0.6178571428571429,-20.82857142857143,1028.5125
2015-03-05,"(182.12636822405625, 21.807729229964316)",20186.666666666668,7392.5,2.069642857142857,-13.878571428571428,1024.1750000000002
2015-03-06,"(135.9881376303134, 8.947661004733021)",20720.0,5430.357142857143,2.9839285714285713,-7.344642857142857,1018.0250000000001
2015-03-07,"(113.92554872681339, 15.837446514924121)",20720.0,3955.3571428571427,5.828571428571428,-2.669642857142857,1018.975
2015-03-08,"(347.4291814685015, 55.71568512773712)",17337.14285714286,9405.263157894737,5.310714285714285,-16.845454545454544,1026.375
2015-03-09,"(6.799913904224878, 37.32314650043864)",240.0,28500.0,-0.8624999999999999,-25.544642857142858,1036.675
2015-03-10,"(238.9291786594285, 16.39250549531783)",19582.222222222223,9128.57142857143,2.2714285714285714,-18.22142857142857,1027.2125
2015-03-11,"(113.36976211581508, 17.91345707901979)",240.0,16875.0,4.584905660377358,-17.173584905660377,1021.6875
2015-03-12,"(120.98446569556927, 12.40449293871225)",19032.727272727272,7851.851851851852,5.298214285714286,-10.791071428571428,1017.1625
2015-03-13,"(82.67665129660017, 16.387776718162797)",8944.0,13910.0,5.930357142857143,-12.55892857142857,1023.5374999999999
2015-03-14,"(104.38925057315203, 7.0565513794393775)",20516.363636363636,6597.959183673469,4.3500000000000005,-6.021428571428571,1018.9
2015-03-15,"(177.50475586733313, 24.31070282107467)",19927.619047619046,7085.185185185185,11.375,-9.233928571428569,1015.25
2015-03-16,"(70.4791148531737, 12.632310206532717)",20720.0,2275.0,8.798214285714286,4.144642857142857,1013.1375
2015-03-17,"(164.38835210577662, 28.15867308573392)",19489.23076923077,5860.0,10.516071428571431,-4.110714285714286,1020.1
2015-03-18,"(201.25755230438133, 6.842543916013098)",8944.0,9610.0,7.730357142857143,-7.632142857142857,1015.45
2015-03-19,"(244.23203788235793, 10.173535088772145)",240.0,6071.428571428572,12.483928571428573,-8.623214285714285,1017.475
2015-03-20,"(301.77350957997544, 35.29404683447011)",240.0,10125.0,15.219642857142857,-15.317857142857141,1016.6625
2015-03-21,"(333.4054240239747, 42.743607771160505)",240.0,18375.0,14.182142857142859,-18.389285714285716,1020.5375
2015-03-22,"(142.13541955394484, 7.363860106344065)",240.0,19250.0,7.439285714285715,-13.523214285714285,1029.2125
2015-03-23,"(190.2185880487159, 14.119251368218661)",240.0,15625.0,11.326785714285714,-12.455357142857142,1029.425
2015-03-24,"(137.3342151296057, 19.15237342692533)",21053.91304347826,8000.0,9.405357142857143,-5.839285714285714,1031.15
2015-03-25,"(181.07794289349607, 19.03954375174104)",21129.6,6805.66037735849,12.007142857142856,-0.5785714285714285,1030.2875
2015-03-26,"(198.6163558451488, 34.417042529732974)",17920.0,6080.0,14.580357142857142,-0.9357142857142858,1027.025
2015-03-27,"(197.93807379407343, 25.482228921759656)",20694.4,7141.509433962264,15.457142857142856,1.9910714285714286,1016.9000000000001
2015-03-28,"(323.9029493554558, 45.735925395704754)",18891.428571428572,7449.863636363636,16.019642857142856,-0.4767857142857143,1014.15
2015-03-29,"(144.11682589249145, 26.74610927085476)",21093.333333333332,5509.433962264151,17.248214285714287,3.205357142857143,1012.175
2015-03-30,"(138.14979505466943, 22.64482573492178)",17098.906976744187,4702.083333333333,17.7875,8.414285714285715,1008.55
2015-03-31,"(157.81182705428748, 13.066047041966668)",10125.142857142857,5929.032258064516,9.333928571428572,6.358928571428572,1018.8125
2015-04-01,"(256.83338965526366, 9.059862274617487)",14115.34375,8915.756756756757,9.612499999999999,-0.6589285714285714,1016.4125
2015-04-02,"(356.43853923283183, 27.29694999622392)",12674.285714285714,11610.833333333334,9.732727272727272,3.7600000000000002,1002.9625
2015-04-03,"(163.54532764929422, 26.093384333528082)",240.0,15375.0,12.035714285714286,1.7535714285714286,1013.0250000000001
2015-04-04,"(188.54788997064932, 13.980169192244777)",17920.0,5995.0,13.182142857142855,3.5874999999999995,1012.9125
2015-04-05,"(340.14453939870305, 59.04149140830503)",240.0,20000.0,11.008928571428571,-9.594545454545456,1022.0749999999999
2015-04-06,"(54.38181062149403, 15.896329711277547)",240.0,22125.0,6.989285714285715,-11.307142857142859,1031.4875000000002
2015-04-07,"(200.68446841376746, 26.087356446407142)",14746.666666666666,15454.545454545454,8.85,-9.62857142857143,1029.4
2015-04-08,"(181.34838114612216, 23.107330962459372)",20368.0,6057.777777777777,8.81090909090909,-0.001818181818181828,1022.875
2015-04-09,"(184.10708315133107, 21.92859310755843)",20720.0,3325.0,12.101785714285713,4.139285714285714,1019.7249999999999
2015-04-10,"(134.98488070732446, 17.006078819020026)",17573.526315789473,4357.119047619048,15.366071428571429,5.108928571428572,1018.75
2015-04-11,"(78.751725197272, 6.866925001307516)",14579.14705882353,7444.825,12.832142857142857,5.085714285714286,1020.7249999999999
2015-04-12,"(14.774620425675806, 67.88947909064665)",3449.5,19691.923076923078,7.035714285714286,-3.275,1027.475
2015-04-13,"(288.9229445241821, 10.887816053938101)",240.0,13062.5,11.998214285714285,1.0732142857142857,1019.8125
2015-04-14,"(208.86209021926118, 14.913584504524527)",18160.0,8271.42857142857,17.4125,1.7821428571428573,1004.5875
2015-04-15,"(334.88197116518006, 59.5805841844498)",20823.783783783783,5982.051282051282,18.13214285714286,-2.419642857142857,1002.3874999999999
2015-04-16,"(268.97218077452555, 36.958882634373126)",240.0,16500.0,15.696428571428571,-7.403571428571429,1011.2
2015-04-17,"(189.10804255192724, 24.358152312853427)",20021.81818181818,7518.518518518518,18.575,2.8017857142857143,1008.8375000000001
2015-04-18,"(78.3241378299912, 1.1159846564873412)",20326.153846153848,5541.860465116279,17.773214285714285,9.310714285714285,1011.4375
2015-04-19,"(13.08476497687031, 10.057324231091116)",19280.0,8638.095238095239,14.873214285714287,-0.07999999999999997,1015.325
2015-04-20,"(211.89781289734162, 43.3762051153617)",18160.0,8119.047619047619,17.083928571428572,1.1017857142857144,1012.7125
2015-04-21,"(354.5387767172049, 10.719811716002347)",18373.333333333332,8400.0,17.969642857142855,1.1836363636363636,1012.3125
2015-04-22,"(197.4439862991861, 36.03746280320415)",11120.0,11181.818181818182,19.782142857142855,2.751785714285714,1015.0375
2015-04-23,"(2.005412790824178, 23.969319087747312)",7493.333333333333,10428.57142857143,18.657142857142855,1.1555555555555557,1017.5374999999999
2015-04-24,"(206.9644460925438, 19.949181994207084)",240.0,10125.0,19.112500000000004,2.157142857142857,1018.5875000000001
2015-04-25,"(213.8472258378872, 33.56896054415451)",14746.666666666666,6438.461538461538,24.475,6.9071428571428575,1012.375
2015-04-26,"(182.0690344420211, 31.925599900543848)",18736.0,6192.0,24.683928571428574,11.646428571428572,1008.1624999999999
2015-04-27,"(111.6245789481703, 10.260779726678804)",17726.32,6974.129032258064,20.962500000000002,13.357142857142858,1004.925
2015-04-28,"(73.57241317478851, 7.836009155178364)",19032.727272727272,6514.814814814815,19.942857142857143,12.19107142857143,1012.7
2015-04-29,"(178.41559992903208, 21.813418631306767)",20720.0,4746.428571428572,21.889285714285712,14.244642857142859,1011.7875
2015-04-30,"(160.0079041789977, 28.012127449938873)",20445.714285714286,4721.739130434783,23.31964285714286,13.757142857142858,1009.6624999999999
2015-05-01,"(347.41379954796025, 28.90786263049554)",19489.23076923077,7567.354838709677,16.8875,12.741071428571429,1009.65
2015-05-02,"(134.7811956962121, 4.231491609482795)",19280.0,7038.0952380952385,19.64642857142857,11.135714285714286,1009.9375
2015-05-03,"(333.0130050782581, 58.56570335514084)",240.0,19000.0,18.947169811320755,-8.428301886792452,1015.5625
2015-05-04,"(210.14069700805177, 36.39127326467699)",240.0,17250.0,19.001785714285713,-0.7249999999999999,1011.1624999999999
2015-05-05,"(0.7861115670514883, 28.8643674472768)",240.0,16875.0,20.530357142857145,-3.7660714285714287,1006.4625
2015-05-06,"(147.96316493554855, 24.27268911165869)",240.0,18125.0,17.1,-4.35,1011.5125
2015-05-07,"(233.9566928475429, 14.293302134102497)",240.0,10416.333333333334,19.269642857142856,2.055357142857143,1010.5125
2015-05-08,"(113.55730427442371, 24.88987012598484)",11120.0,6760.0,18.107142857142858,6.923214285714287,1011.55
2015-05-09,"(120.67993870206081, 9.288179804037158)",15782.857142857143,11538.076923076924,12.717857142857143,5.505357142857143,1017.4375
2015-05-10,"(357.400040520448, 13.315769410431773)",1547.875,4732.378378378378,9.605357142857143,7.875,1014.425
2015-05-11,"(298.3773352807235, 36.588956782935455)",240.0,14555.333333333334,15.419642857142858,3.9803571428571423,1003.025
2015-05-12,"(9.1847584951953, 2.839273079563589)",240.0,13062.5,18.282142857142862,7.478571428571429,994.2125000000001
2015-05-13,"(339.02498910507506, 34.088565837170236)",19032.727272727272,7311.111111111111,23.685714285714287,6.944642857142857,996.875
2015-05-14,"(18.663765256964655, 19.91602506128421)",240.0,16000.0,22.094642857142862,3.357142857142857,1009.4124999999999
2015-05-15,"(225.62308864171692, 19.477347152122572)",240.0,11587.5,19.764285714285716,5.314285714285715,1014.2
2015-05-16,"(188.7645648233019, 30.689793200438448)",17164.444444444445,6521.428571428572,23.825,8.06607142857143,1006.2125000000001
2015-05-17,"(319.5997627785118, 4.529893963134356)",20445.714285714286,4142.307692307692,22.767857142857142,16.5625,997.7375
2015-05-18,"(321.49769768572054, 54.581704816987795)",240.0,15500.0,22.97678571428571,-4.914,1003.1750000000001
2015-05-19,"(331.7909423460514, 60.03918543389891)",240.0,17750.0,21.5625,0.019642857142857167,1010.25
2015-05-20,"(276.43078448625886, 20.96077081236005)",240.0,18000.0,23.725,3.8732142857142855,1014.3375
2015-05-21,"(199.00738420208822, 38.11794124401917)",240.0,12750.0,22.533928571428568,7.135714285714286,1010.9250000000001
2015-05-22,"(159.6501321355778, 17.685720292537727)",17164.444444444445,7285.714285714285,23.292857142857144,10.139285714285716,1008.65
2015-05-23,"(175.1375057171054, 21.753649197496674)",20021.81818181818,5897.368421052632,25.09464285714285,13.023214285714285,1007.4125
2015-05-24,"(188.53064169630133, 29.944426072303997)",19582.222222222223,5165.217391304348,26.707142857142856,12.887500000000001,1005.4875
2015-05-25,"(183.1751832249243, 32.86718063068038)",19927.619047619046,6219.2307692307695,27.785714285714285,13.539285714285715,1005.6625
2015-05-26,"(185.58029104731665, 38.006263557036135)",18736.0,6837.5,27.919642857142858,13.980357142857144,1005.0875
2015-05-27,"(146.12749414421455, 30.984137339254236)",20720.0,6212.5,26.385714285714283,15.00357142857143,1004.125
2015-05-28,"(168.29103730701678, 27.006881433088076)",19748.96551724138,6581.545454545455,25.705357142857142,15.80892857142857,1004.05
2015-05-29,"(141.11825007948102, 18.071674981400818)",19824.0,6620.0,23.527272727272727,15.596363636363636,1006.0875
2015-05-30,"(149.8133722275703, 27.064003720447367)",19824.0,7692.307692307692,24.6125,13.021428571428572,1005.6625
2015-05-31,"(187.7168160249652, 31.785329593082725)",16978.46153846154,8369.347826086956,28.785714285714285,15.291071428571428,999.5125
2015-06-01,"(116.20555389453568, 17.143011387800698)",20445.714285714286,6430.555555555556,27.491071428571427,17.243636363636362,1001.8125
2015-06-02,"(24.10806645452109, 24.024322520976003)",240.0,12750.0,26.2,4.0303571428571425,1010.45
2015-06-03,"(202.1036273105396, 25.94727468841526)",11120.0,12666.444444444445,27.24285714285714,5.289285714285714,1010.4625000000001
2015-06-04,"(162.7511070039589, 14.882045019183261)",17365.608695652172,5939.433962264151,18.594642857142862,15.81607142857143,1001.975
2015-06-05,"(59.034007822885215, 14.689979276229543)",12437.666666666666,10109.190476190477,24.70357142857143,13.858928571428569,998.5374999999999
2015-06-06,"(16.66562972155804, 28.663720998495037)",240.0,13999.57142857143,22.55892857142857,13.1,1003.4749999999999
2015-06-07,"(272.98507765536147, 17.309054164836645)",12674.285714285714,15833.0,22.551785714285717,7.894642857142857,1007.9875
2015-06-08,"(292.7581408900263, 17.292788286587616)",240.0,13999.615384615385,25.264285714285716,10.112499999999999,1003.0625
2015-06-09,"(71.26364719191467, 22.837278979762353)",11120.0,8699.363636363636,24.25357142857143,14.905357142857143,1000.9375
2015-06-10,"(67.61223357851176, 9.238519166177465)",15972.57142857143,5263.590909090909,20.338181818181816,17.318181818181817,998.8
2015-06-11,"(310.4654049861438, 50.8821098802389)",240.0,18250.0,24.185714285714287,10.10357142857143,997.0375
2015-06-12,"(312.6787200379138, 54.54474567704858)",5680.0,18587.70588235294,24.539285714285715,11.542857142857144,998.4875000000001
2015-06-13,"(25.342984640043028, 19.31773749072405)",11120.0,14175.882352941177,22.635714285714283,16.1625,1006.4375
2015-06-14,"(128.25476349663796, 16.817775695440194)",17337.14285714286,10994.736842105263,26.462500000000002,15.328571428571431,1007.775
2015-06-15,"(165.59509225976433, 21.80274354175083)",19709.473684210527,6160.869565217391,26.758928571428573,16.125,1005.2249999999999
2015-06-16,"(328.90912213106003, 11.23576958671269)",19582.222222222223,7588.384615384615,26.405357142857138,16.792857142857144,1002.7625
2015-06-17,"(353.32009369361487, 9.421718609952258)",668.0,10346.2,25.51607142857143,17.075,1003.5375
2015-06-18,"(350.69053941774314, 32.74911753292628)",13840.0,15332.777777777777,27.2,7.7107142857142845,1005.5999999999999
2015-06-19,"(49.65343948335947, 17.97624822273939)",8644.75,11117.176470588236,19.869642857142853,15.382142857142856,1011.2125000000001
2015-06-20,"(150.73601297907717, 8.865891825546155)",240.0,18375.0,26.14107142857143,14.782142857142857,1010.5125
2015-06-21,"(160.6795144245403, 19.278067623723405)",14746.666666666666,9278.57142857143,26.73392857142857,14.87857142857143,1006.825
2015-06-22,"(151.57151583558317, 24.490286564894074)",19668.571428571428,4818.181818181818,26.582142857142856,17.107142857142858,1005.7875
2015-06-23,"(162.62622297793342, 26.510657056529926)",20499.310344827587,3979.4117647058824,27.587500000000002,18.35892857142857,1006.275
2015-06-24,"(143.3456061684899, 10.188552514017944)",20720.0,4726.785714285715,24.294642857142858,18.78928571428571,1004.425
2015-06-25,"(144.28752605724586, 12.07881472319543)",16635.659574468085,4609.090909090909,24.337500000000002,19.351785714285715,1000.3375000000001
2015-06-26,"(82.70716298690223, 6.960858592354227)",15957.67857142857,4735.081081081081,24.17678571428571,20.326785714285712,1001.2249999999999
2015-06-27,"(120.4151992373827, 16.303616224364845)",20368.0,4424.444444444444,26.04642857142857,20.95892857142857,1005.775
2015-06-28,"(133.45687650190774, 22.766158875437647)",20720.0,3469.6428571428573,27.219642857142855,21.76607142857143,1004.5875
2015-06-29,"(356.49290038510674, 14.731335150002623)",19668.571428571428,7619.6,21.044642857142858,18.11785714285714,1006.0374999999999
2015-06-30,"(250.5282221260088, 21.029763102808392)",13840.0,17076.53846153846,21.682142857142857,14.960714285714285,999.9625000000001
2015-07-01,"(355.0792731290624, 23.743627273386206)",5680.0,18583.0,24.75357142857143,13.171428571428573,998.7625
2015-07-02,"(357.32707451015096, 24.421886448098437)",240.0,22375.0,26.27857142857143,10.680357142857142,1003.425
2015-07-03,"(147.6471534543634, 21.575089512895953)",7886.666666666667,16299.8,25.51964285714286,11.657142857142858,1008.8375
2015-07-04,"(114.23097534723948, 5.45090325555272)",15782.857142857143,11199.583333333334,21.821428571428573,14.346428571428573,1009.5749999999999
2015-07-05,"(137.91407584438645, 19.487237009161277)",17648.0,6615.0,25.030357142857145,15.653571428571428,1009.8375000000001
2015-07-06,"(134.8133945799059, 20.07469964462897)",18891.428571428572,7773.076923076923,26.28392857142857,16.0,1009.8249999999999
2015-07-07,"(148.42281703174962, 24.628937566717365)",19161.739130434784,5728.571428571428,27.235714285714288,17.09642857142857,1008.7125000000001
2015-07-08,"(139.21606208842337, 23.34419322020786)",20186.666666666668,5312.5,27.835714285714285,18.282142857142855,1010.6375
2015-07-09,"(138.20901657606024, 23.69704665557814)",16560.0,8941.176470588236,28.098214285714285,16.376785714285713,1012.0
2015-07-10,"(135.20784308288276, 24.76249724962727)",17648.0,7653.333333333333,28.22857142857143,18.75714285714286,1009.325
2015-07-11,"(152.93957879275754, 19.980565092834016)",20481.86046511628,5425.0,29.326785714285716,19.926785714285717,1005.35
2015-07-12,"(21.844736289310386, 13.552452788664352)",19824.0,6546.076923076923,30.053571428571427,19.62857142857143,997.7
2015-07-13,"(267.59108864974894, 4.626197447316943)",561.0,10646.529411764706,32.605357142857144,16.239285714285714,999.0124999999999
2015-07-14,"(297.66684172508127, 6.693204932709666)",240.0,16625.0,30.35892857142857,15.62142857142857,1003.45
2015-07-15,"(334.63761610785076, 28.7888320366131)",8944.0,9276.863636363636,26.835714285714282,18.303571428571427,1006.0125
2015-07-16,"(7.898122378943143, 31.963295147045287)",10523.454545454546,9991.32,23.633928571428573,19.36428571428571,1007.2249999999999
2015-07-17,"(348.2317036037937, 24.094199070747518)",1089.6538461538462,8363.09090909091,23.692857142857143,20.089285714285715,1006.425
2015-07-18,"(62.13097225245246, 8.559006934071041)",5924.720930232558,7359.654545454546,23.45818181818182,20.918181818181818,1006.4625000000001
2015-07-19,"(82.71501997563907, 16.23584466185676)",1604.9302325581396,4737.0,23.651785714285715,21.8125,1007.825
2015-07-20,"(126.39360803010618, 17.87174399466049)",14832.414634146342,4769.090909090909,25.70714285714286,22.139285714285716,1006.6375
2015-07-21,"(142.48410418681362, 14.04365317146765)",12282.28205128205,4339.603773584906,25.096428571428568,22.224999999999998,1004.55
2015-07-22,"(152.20104375089824, 1.783356839308594)",19054.79069767442,6937.82,26.15357142857143,22.29642857142857,1004.0374999999999
2015-07-23,"(33.987008398767344, 8.019728883096834)",18471.666666666668,6527.551724137931,26.00714285714286,22.003571428571426,1002.9875
2015-07-24,"(138.97852349356398, 7.156911818359546)",19378.333333333332,7109.21875,26.476785714285715,20.917857142857144,1001.0125
2015-07-25,"(173.51749943244602, 18.89708981910833)",19668.571428571428,6424.242424242424,28.88214285714286,22.43392857142857,1000.5
2015-07-26,"(114.56132836920439, 13.306143234287905)",18689.96153846154,6453.03125,29.589285714285715,22.755357142857147,1003.6625
2015-07-27,"(161.40077329861205, 13.31315404480235)",13324.176470588236,5922.45,27.614285714285717,23.383928571428573,1003.6125000000001
2015-07-28,"(77.69367372830288, 7.926436212482362)",18736.0,5766.666666666667,27.232142857142858,23.175,1001.8999999999999
2015-07-29,"(136.84388316416224, 10.57421606454056)",20549.333333333332,5753.5609756097565,28.10178571428571,24.05535714285714,1001.1
2015-07-30,"(46.80314681733831, 17.21672679137427)",1652.9444444444443,8367.756097560976,23.835714285714285,21.64107142857143,1005.5
2015-07-31,"(109.64469316266509, 3.3024698914309756)",17218.833333333332,6886.913043478261,26.619642857142857,21.925,1007.2125000000001
2015-08-01,"(96.45642151297785, 8.108531486381208)",19679.027027027027,4007.2545454545457,24.689285714285713,22.96071428571429,1005.3625
2015-08-02,"(111.73781021344826, 13.114182726616805)",20720.0,4383.928571428572,26.53392857142857,24.237500000000004,1002.05
2015-08-03,"(338.46946985514, 28.693073296535605)",19161.739130434784,9710.888888888889,23.652727272727276,18.536363636363635,1001.5875000000001
2015-08-04,"(147.32969169505614, 15.275462275409074)",18043.636363636364,10943.75,27.15357142857143,19.782142857142855,1001.1375
2015-08-05,"(63.03801022494178, 6.188472526403664)",15715.176470588236,7758.166666666667,25.932727272727277,20.985454545454548,1003.3125
2015-08-06,"(111.21798309134005, 15.703960448675229)",20326.153846153848,6396.875,26.32321428571429,21.744642857142853,1008.0125
2015-08-07,"(12.24951272886164, 10.344579191057859)",11461.346153846154,5263.722222222223,23.8875,21.126785714285713,1012.8000000000001
2015-08-08,"(31.56190570884016, 9.215363126206348)",16560.0,7152.941176470588,25.792857142857144,20.780357142857138,1011.875
2015-08-09,"(29.866696829254774, 7.982718452270184)",12674.285714285714,6341.666666666667,28.189285714285717,21.589285714285715,1009.9000000000001
2015-08-10,"(69.62131303839084, 15.248965975886035)",19280.0,8034.482758620689,29.14821428571429,21.167857142857144,1009.0
2015-08-11,"(144.33076077860886, 6.25186900537246)",20720.0,6238.4358974358975,28.276785714285715,22.142857142857142,1007.6125
2015-08-12,"(159.19090870614687, 16.59282513138197)",19032.727272727272,5234.615384615385,29.43214285714286,21.762499999999996,1005.25
2015-08-13,"(173.38018448381007, 20.739452544610824)",22000.0,5182.608695652174,29.076363636363634,22.363636363636363,1002.625
2015-08-14,"(315.079880059074, 30.862951426172497)",240.0,12571.42857142857,26.969642857142855,16.998214285714287,1003.4250000000001
2015-08-15,"(23.848469965326732, 15.315951423841701)",240.0,18875.0,27.33571428571429,15.771428571428572,1004.95
2015-08-16,"(163.72575039482936, 15.9962560782974)",13840.0,8630.76923076923,28.955357142857142,19.348214285714285,1004.9375
2015-08-17,"(104.22049997040294, 7.718074569712069)",19388.8,6174.9375,27.787499999999998,18.901785714285715,1006.9
2015-08-18,"(170.3898749554739, 14.83852631104536)",16978.46153846154,8799.833333333334,25.232142857142858,18.739285714285717,1010.6125
2015-08-19,"(60.7281541848495, 9.341853658157916)",17648.0,6804.95,23.523214285714285,19.026785714285715,1010.3499999999999
2015-08-20,"(321.4723036104909, 11.706427361768451)",240.0,13749.666666666666,26.19464285714286,16.001785714285713,1007.025
2015-08-21,"(7.842427843556723, 15.064710638060033)",240.0,26625.0,26.489285714285717,16.273214285714285,1004.5374999999999
2015-08-22,"(40.20218958659908, 23.582685995202436)",11120.0,12986.833333333334,25.96071428571429,17.57857142857143,1006.1125
2015-08-23,"(17.95391940111687, 20.810764046054658)",11120.0,13390.652173913044,21.96071428571429,18.7625,1010.0
2015-08-24,"(46.54342520525867, 16.964615590689625)",9781.42857142857,16466.2,24.085714285714285,18.52857142857143,1010.55
2015-08-25,"(27.095656471457982, 19.780213399606787)",240.0,14506.714285714286,25.282142857142855,17.967857142857145,1009.7125
2015-08-26,"(25.21675516691766, 20.635768851090003)",240.0,14999.470588235294,25.855357142857144,17.448214285714283,1008.9875000000001
2015-08-27,"(348.9828136451856, 12.806186869982904)",240.0,13832.777777777777,25.1875,17.339285714285715,1008.725
2015-08-28,"(93.54178955394478, 6.188306547906904)",240.0,13523.190476190477,26.289285714285715,16.12142857142857,1007.4375
2015-08-29,"(128.76720491600412, 21.994609180674747)",5680.0,11999.727272727272,25.337500000000002,17.43392857142857,1009.2874999999999
2015-08-30,"(39.963186646484075, 10.627792610740046)",17337.14285714286,7667.72,21.380357142857147,18.52321428571429,1012.0625
2015-08-31,"(15.567830147874119, 23.48320422116401)",6089.289473684211,9503.577777777778,20.216071428571432,18.59642857142857,1012.6750000000001
2015-09-01,"(4.029832826158706, 30.52978845145084)",6047.125,12894.157894736842,21.21607142857143,18.23035714285714,1012.9125
2015-09-02,"(5.05001601501385, 15.677791757413866)",,20750.0,24.925000000000004,17.676785714285714,1012.8625
2015-09-03,"(109.67968935549473, 14.694919985070896)",240.0,16112.5,25.974545454545453,18.105454545454545,1013.6375
2015-09-04,"(111.55389994561428, 26.884911521710496)",1121.1,4948.836734693878,20.01607142857143,18.780357142857145,1011.35
2015-09-05,"(339.35380027480676, 15.656743117040264)",8006.142857142857,9771.25,18.446428571428573,16.53392857142857,1011.6125
2015-09-06,"(335.6149982509535, 11.338095860217813)",240.0,12950.0,22.467857142857138,15.230357142857144,1013.125
2015-09-07,"(183.6647745801732, 16.345561637871047)",16560.0,9529.411764705883,23.39107142857143,16.07857142857143,1013.575
2015-09-08,"(156.51253039465337, 4.911680365252395)",240.0,8350.0,22.442857142857147,16.25357142857143,1015.625
2015-09-09,"(24.260817291964546, 35.00674400009996)",12674.285714285714,14307.307692307691,21.416363636363638,14.732727272727272,1020.625
2015-09-10,"(330.5159314411292, 30.188792562752994)",19824.0,11296.513513513513,15.494642857142859,13.264285714285716,1020.1875
2015-09-11,"(319.7211389368168, 33.70648230771297)",484.75,18856.714285714286,18.67142857142857,10.257142857142856,1015.9375
2015-09-12,"(278.033119558749, 31.559286858132488)",240.0,20375.0,19.910714285714285,7.748214285714285,1016.8375000000001
2015-09-13,"(212.49375919825428, 7.733589434786167)",11120.0,13444.444444444445,21.75714285714286,11.758928571428571,1016.0500000000001
2015-09-14,"(139.6701974083199, 15.016871071069717)",20445.714285714286,6415.151515151515,19.954545454545453,13.727272727272727,1019.375
2015-09-15,"(80.81598088784061, 6.507508720057432)",19960.0,4585.714285714285,19.626785714285713,14.451785714285714,1019.0
2015-09-16,"(175.54168210088488, 9.706764079954215)",20080.0,4421.0526315789475,20.775,15.207142857142856,1017.7875
2015-09-17,"(169.99408132342595, 7.449121508155746)",20720.0,4185.454545454545,22.542857142857144,17.498214285714287,1016.4875
2015-09-18,"(5.88491888967539, 22.83364037379063)",5680.0,12244.444444444445,22.09107142857143,14.339285714285714,1016.825
2015-09-19,"(95.38254717534912, 7.5811175711721495)",240.0,17587.5,22.160714285714285,11.75,1015.8875
2015-09-20,"(169.36057306936277, 17.301243547502384)",19894.1935483871,6425.714285714285,21.151785714285715,15.314285714285715,1012.2750000000001
2015-09-21,"(140.48134287102528, 20.194163208291748)",19489.23076923077,5176.666666666667,22.417857142857144,15.041071428571428,1010.9375
2015-09-22,"(316.2896418873621, 3.1881671834950356)",19320.791666666668,4308.794117647059,19.3625,16.10535714285714,1009.325
2015-09-23,"(97.1308133166711, 7.515672077373917)",18891.428571428572,8750.0,21.2625,15.742857142857142,1009.3
2015-09-24,"(22.226766459322103, 7.421224522235548)",15874.57142857143,5046.195121951219,19.17142857142857,16.4375,1009.45
2015-09-25,"(319.00394822190987, 28.357871524216527)",240.0,16875.0,18.319642857142856,6.710714285714286,1012.0374999999999
2015-09-26,"(185.95837236916287, 11.788400074281737)",18373.333333333332,9869.565217391304,19.6125,11.44107142857143,1013.225
2015-09-27,"(5.664657389367212, 11.035893257874035)",18891.428571428572,12559.44,21.860714285714284,12.892857142857142,1015.7249999999999
2015-09-28,"(51.17306520279952, 9.634997939110328)",20720.0,6382.089285714285,16.182142857142857,14.346428571428572,1025.3249999999998
2015-09-29,"(8.043538129624977, 17.235243845097774)",16405.842105263157,7617.355555555556,14.667857142857143,13.428571428571429,1027.925
2015-09-30,"(270.115023751547, 24.918607620900865)",2875.8260869565215,9080.52380952381,16.258928571428573,11.414285714285715,1015.4000000000001
2015-10-01,"(312.0696486241718, 47.964460592506626)",240.0,23500.0,15.671428571428573,3.939285714285714,1013.05
2015-10-02,"(273.15414434790614, 20.901407025700976)",240.0,15762.5,18.758928571428573,7.0857142857142845,1012.575
2015-10-03,"(166.4198539148678, 15.207273863609599)",240.0,13637.5,17.660714285714285,10.087500000000002,1021.5625
2015-10-04,"(74.5648089742425, 9.554605987522288)",20282.105263157893,4545.238095238095,17.176785714285717,12.65,1021.6624999999999
2015-10-05,"(88.95435011757583, 5.968772717765871)",20712.941176470587,2085.714285714286,17.789285714285715,14.526785714285714,1017.4749999999999
2015-10-06,"(90.48011139869085, 7.28744383571687)",20720.0,2012.5,19.48928571428571,15.841071428571428,1015.675
2015-10-07,"(319.6633499929548, 31.13694562148379)",19894.1935483871,4461.111111111111,19.92142857142857,8.007142857142856,1015.725
2015-10-08,"(293.9601527701192, 43.1018327722075)",240.0,22250.0,14.0,-3.3660714285714284,1017.475
2015-10-09,"(320.4991757151394, 56.38311360907508)",240.0,22750.0,14.133928571428571,-3.5321428571428575,1012.3875
2015-10-10,"(307.4674903011679, 70.18360523560648)",240.0,29625.0,14.180357142857144,-3.6732142857142853,1016.8125
2015-10-11,"(323.44388009907465, 44.77093219690456)",240.0,26750.0,15.75,0.7767857142857143,1019.125
2015-10-12,"(293.2708262979511, 23.803574234290448)",240.0,18125.0,16.617857142857144,2.1392857142857147,1020.625
2015-10-13,"(7.39034978695227, 7.571469679833024)",240.0,13600.0,17.541071428571428,5.5249999999999995,1019.05
2015-10-14,"(17.267938172411487, 14.94101697057375)",20235.675675675677,5853.658536585366,15.19107142857143,9.048214285714286,1017.175
